audio_duration_s,audio_rms_mean,audio_rms_std,audio_zcr,audio_silence_ratio,audio_peak,audio_abs_mean,audio_start_latency_s,audio_speech_duration_s,audio_speech_ratio,audio_pause_count_500ms,audio_pause_mean_s,audio_pause_max_s,audio_pause_total_s,audio_speaking_rate_wpm,audio_articulation_rate_wpm,audio_word_count,egemaps_f0semitone_mean,egemaps_f0semitone_std,egemaps_loudness_mean,egemaps_loudness_std,egemaps_jitter_local_mean,egemaps_shimmer_localdb_mean,egemaps_hnr_mean,egemaps_alpha_ratio_mean,egemaps_spectral_slope_mean,egemaps_voiced_segments_per_sec,split,user_id,question_id
98.94025,0.030633235350251198,0.03273732215166092,0.13458067784640088,0.3832153690596562,0.557037353515625,0.024649469181895256,0.0,82.92000000000002,0.8380815694320564,11.0,1.076363636363636,3.0600000000000023,11.839999999999996,132.2010000985443,157.74240231548478,218.0,33.629661560058594,0.10696370154619217,0.0,0.0,0.01756218820810318,1.0143595933914185,8.766239166259766,-21.03806495666504,0.07022503763437271,1.6181230545043945,train,549b8ef4fdf99b4ffa5fa0c9,q5
147.702125,0.0304693765938282,0.03333432227373123,0.1460528860252036,0.38219363574813814,0.58111572265625,0.024394221603870392,3.44,122.96000000000001,0.8324863301729749,15.0,0.9399999999999992,3.24,14.099999999999987,143.80294122376372,172.7391021470397,354.0,34.08297348022461,0.12574617564678192,0.0,0.0,0.023102272301912308,1.0991835594177246,8.844259262084961,-22.170223236083984,0.06992457062005997,1.8829585313796997,train,549b8ef4fdf99b4ffa5fa0c9,q6
46.37025,0.03350258991122246,0.04042261838912964,0.14702873478784187,0.38727076591154264,0.9644775390625,0.024517636746168137,0.98,38.120000000000005,0.8220788113068186,2.0,0.6200000000000006,0.620000000000001,1.240000000000001,165.62343312792146,201.46904512067155,128.0,26.768980026245117,0.28989964723587036,0.0,0.0,0.029961520805954933,1.3917838335037231,3.709716796875,-10.913175582885742,0.06616394966840744,2.634420394897461,train,5513256cfdf99b1607b1f47b,q1
46.2309375,0.037104468792676926,0.040277570486068726,0.16245907091310732,0.33116883116883117,0.858001708984375,0.027543848380446434,0.08,35.579999999999984,0.769614503274998,6.0,1.2200000000000006,2.400000000000002,7.320000000000004,140.16587917993226,182.12478920741998,108.0,27.719532012939453,0.36265745759010315,0.0,0.0,0.02691238559782505,1.3410096168518066,3.686185359954834,-10.861672401428223,0.06603508442640305,2.750704050064087,train,5513256cfdf99b1607b1f47b,q2
88.421625,0.03802724927663803,0.041612859815359116,0.14963968771757455,0.3416289592760181,0.957763671875,0.02810647338628769,1.1,73.25000000000001,0.8284172565251997,10.0,1.3129999999999988,2.0,13.129999999999988,179.82026455632317,217.0648464163822,265.0,27.378637313842773,0.29133325815200806,0.0,0.0,0.026674063876271248,1.4161756038665771,4.295037269592285,-11.306983947753906,0.06504067778587341,2.8180172443389893,train,5513256cfdf99b1607b1f47b,q3
51.22325,0.03886227309703827,0.041761692613363266,0.14164971674205162,0.314453125,0.945037841796875,0.028786959126591682,0.02,40.04000000000001,0.7816762895755348,7.0,1.0799999999999998,1.6400000000000006,7.559999999999999,219.04115806786956,280.21978021978015,187.0,27.257965087890625,0.2902494966983795,0.0,0.0,0.025164389982819557,1.4358032941818237,4.286999225616455,-12.87391185760498,0.06596505641937256,2.7756059169769287,train,5513256cfdf99b1607b1f47b,q4
60.5344375,0.03645322099328041,0.041250087320804596,0.15236694027153994,0.33553719008264465,0.94976806640625,0.02721729315817356,0.0,47.540000000000006,0.7853380978389368,9.0,1.2177777777777776,2.1800000000000033,10.959999999999999,188.32255606571053,239.7980647875473,190.0,26.929798126220703,0.2699434161186218,0.0,0.0,0.03271498531103134,1.4878180027008057,4.252640724182129,-12.868780136108398,0.06556810438632965,2.612865924835205,train,5513256cfdf99b1607b1f47b,q5
51.9895,0.04021977260708809,0.042943768203258514,0.15961775889573723,0.29162656400384984,0.932708740234375,0.02989538013935089,0.0,43.420000000000016,0.8351686398215027,5.0,1.1680000000000006,1.740000000000002,5.840000000000003,196.19346214139395,234.91478581298932,170.0,27.945232391357422,0.3103163540363312,0.0,0.0,0.023990679532289505,1.3948935270309448,4.466989994049072,-10.581273078918457,0.06670267879962921,3.0046226978302,train,5513256cfdf99b1607b1f47b,q6
43.09625,0.014327000826597214,0.019569873809814453,0.07866125048764465,0.5993031358885017,0.398895263671875,0.011236442252993584,0.82,26.260000000000005,0.6093337587377093,5.0,2.6099999999999994,8.77,13.049999999999997,68.21939263857064,111.95734958111194,49.0,24.074705123901367,0.44196850061416626,0.0,0.0,0.050442665815353394,1.4099757671356201,3.2247860431671143,-16.475189208984375,0.033642131835222244,1.7429701089859009,train,5563b68afdf99b672cca50d3,q1
33.738625,0.013571447692811489,0.02128797583281994,0.07291359849726851,0.6320474777448071,0.528564453125,0.010576583445072174,1.2,17.36,0.5145437906850087,2.0,4.785,7.969999999999999,9.57,64.02157764283518,124.42396313364056,36.0,23.448020935058594,0.418536901473999,0.0,0.0,0.046334486454725266,1.2254029512405396,3.6418704986572266,-20.20818519592285,0.028416145592927933,1.366201400756836,train,5563b68afdf99b672cca50d3,q2
45.2325,0.02223879098892212,0.023570317775011063,0.10740356409048263,0.40154867256637167,0.4581298828125,0.01737864501774311,1.09,34.66,0.7662631957110484,3.0,1.6466666666666665,3.3599999999999994,4.9399999999999995,127.34206599237274,166.1858049624928,96.0,24.71875762939453,0.4314745366573334,0.0,0.0,0.0425441637635231,1.5914242267608643,3.3760242462158203,-15.200443267822266,0.03486483544111252,2.6344919204711914,train,5563b68afdf99b672cca50d3,q3
40.5420625,0.020709333941340446,0.021608036011457443,0.10614917862956934,0.4,0.695587158203125,0.016210725530982018,0.95,34.38,0.848008164360163,1.0,2.4400000000000013,2.4400000000000013,2.4400000000000013,128.75516631646454,151.8324607329843,87.0,24.648452758789062,0.431729793548584,0.0,0.0,0.057723481208086014,1.5046230554580688,3.535616636276245,-17.341686248779297,0.02624395117163658,2.766798496246338,train,5563b68afdf99b672cca50d3,q4
36.3624375,0.024098962545394897,0.023639092221856117,0.11162465323015892,0.3686382393397524,0.59393310546875,0.01867801509797573,0.82,32.26,0.8871792491908718,1.0,0.6600000000000001,0.6600000000000001,0.6600000000000001,156.75516802194574,176.68939863608185,95.0,24.762460708618164,0.46157151460647583,0.0,0.0,0.05560040473937988,1.5624252557754517,3.0502068996429443,-15.910794258117676,0.03176276013255119,2.6721763610839844,train,5563b68afdf99b672cca50d3,q5
37.569875,0.026430416852235794,0.026236550882458687,0.11343548760058358,0.36617842876165113,0.60205078125,0.02044263854622841,0.82,33.3,0.8863484374116228,2.0,0.6100000000000012,0.7000000000000028,1.2200000000000024,130.95598534730286,147.74774774774775,82.0,26.467206954956055,0.4421229660511017,0.0,0.0,0.05748077854514122,1.8201135396957397,3.2876057624816895,-17.184524536132812,0.028538448736071587,2.559999942779541,train,5563b68afdf99b672cca50d3,q6
34.3423125,0.017895733937621117,0.03463231027126312,0.12102985389716749,0.6909620991253644,0.61358642578125,0.014230240136384964,0.62,17.919999999999998,0.5218052802938066,1.0,1.2800000000000011,1.2800000000000011,1.2800000000000011,97.83849005508876,187.50000000000003,56.0,31.268407821655273,0.18283385038375854,0.0,0.0,0.04144509881734848,1.5825377702713013,5.429266929626465,-18.01297950744629,0.06060846149921417,1.283547282218933,train,55b1add5fdf99b6731f04c5a,q1
31.90425,0.02059139311313629,0.03640518710017204,0.11881669138259672,0.554858934169279,0.66973876953125,0.016408931463956833,0.6,20.240000000000002,0.6343982384791995,4.0,0.7699999999999998,1.2000000000000002,3.079999999999999,152.33080232257458,240.11857707509878,81.0,33.98786544799805,0.24844345450401306,0.0,0.0,0.047959104180336,1.5449140071868896,6.640774250030518,-22.412954330444336,0.06332860887050629,1.6331658363342285,train,55b1add5fdf99b6731f04c5a,q2
39.7758125,0.025885693728923798,0.035024892538785934,0.11795817803561215,0.46163522012578617,0.579803466796875,0.020794352516531944,0.0,29.219999999999995,0.7346173004008402,5.0,0.9160000000000007,1.4200000000000017,4.580000000000004,144.8116238983176,197.12525667351133,96.0,36.02549743652344,0.27225029468536377,0.0,0.0,0.043964847922325134,1.4453890323638916,5.633172988891602,-16.082408905029297,0.07173936069011688,1.611684799194336,train,55b1add5fdf99b6731f04c5a,q3
32.6008125,0.026837775483727455,0.045780934393405914,0.11936650230439484,0.5475460122699386,0.656280517578125,0.021509643644094467,0.0,23.08,0.7079578154685561,3.0,0.6800000000000003,0.9000000000000004,2.040000000000001,136.19292463953158,192.3743500866551,74.0,30.836883544921875,0.20779795944690704,0.0,0.0,0.03890369087457657,1.4813767671585083,5.829474925994873,-19.56315040588379,0.06567256897687912,1.6594959497451782,train,55b1add5fdf99b6731f04c5a,q4
45.2789375,0.02836376428604126,0.03958597779273987,0.1261570655189644,0.46519337016574586,0.65625,0.0225049015134573,0.0,38.099999999999994,0.841450840139524,5.0,0.7920000000000011,0.9600000000000009,3.9600000000000057,174.91576519435776,207.87401574803152,132.0,33.02762222290039,0.24693863093852997,0.0,0.0,0.04385942220687866,1.5312573909759521,6.128844261169434,-20.290233612060547,0.06969393044710159,2.300884962081909,train,55b1add5fdf99b6731f04c5a,q5
42.817625,0.028033073991537094,0.03700700029730797,0.11893046223731209,0.4427570093457944,0.65338134765625,0.02222469076514244,0.18,34.78,0.8122823253274791,2.0,0.75,0.9200000000000017,1.5,193.3783109175252,238.06785508913168,138.0,33.02133560180664,0.23958799242973328,0.0,0.0,0.0486515611410141,1.6273760795593262,5.868121147155762,-19.045442581176758,0.07630617171525955,2.0584795475006104,train,55b1add5fdf99b6731f04c5a,q6
65.1784375,0.01792055554687977,0.022902460768818855,0.15740458395902016,0.5310821181887951,0.6878662109375,0.012876502238214016,0.18,48.42000000000001,0.7428837182542157,10.0,1.1849999999999994,2.2199999999999998,11.849999999999994,109.54543057280254,147.4597273853779,119.0,22.199995040893555,0.31051042675971985,0.0,0.0,0.024451209232211113,1.3792529106140137,2.9477899074554443,-13.972132682800293,0.021900715306401253,1.7662416696548462,train,55b2d3f2fdf99b525bc839aa,q1
59.443125,0.02030586451292038,0.025176122784614563,0.1383214399493633,0.4797979797979798,0.67193603515625,0.01488440204411745,0.0,48.43,0.8147283642978056,7.0,1.4214285714285715,2.2300000000000004,9.950000000000001,136.26470681008107,167.25170348957258,135.0,22.503921508789062,0.304490864276886,0.0,0.0,0.024245670065283775,1.4692156314849854,3.119579315185547,-14.009852409362793,0.016146445646882057,1.9535198211669922,train,55b2d3f2fdf99b525bc839aa,q2
60.46475,0.018247615545988083,0.023162029683589935,0.15055275031397458,0.5194375516956162,0.680908203125,0.013054417446255684,0.0,45.50000000000003,0.7525045584410757,10.0,1.1959999999999986,2.8200000000000003,11.959999999999987,124.03921292984755,164.83516483516473,125.0,22.710121154785156,0.2992624342441559,0.0,0.0,0.026591941714286804,1.4388765096664429,3.0157437324523926,-16.61445426940918,0.014229679480195045,1.95364248752594,train,55b2d3f2fdf99b525bc839aa,q3
59.025125,0.022004228085279465,0.02358296886086464,0.1492342765414268,0.4347457627118644,0.616363525390625,0.01592537760734558,0.0,46.800000000000004,0.7928826919045068,9.0,0.8877777777777773,2.009999999999998,7.989999999999996,150.4444082075218,189.74358974358972,148.0,22.174379348754883,0.25331947207450867,0.0,0.0,0.020305553451180458,1.267538070678711,3.620415687561035,-17.30437660217285,0.017010455951094627,2.2896878719329834,train,55b2d3f2fdf99b525bc839aa,q4
58.3981875,0.018699655309319496,0.023030009120702744,0.1427592923574173,0.49185946872322195,0.6776123046875,0.013344653882086277,1.55,55.900000000000006,0.9572214891087161,1.0,0.8399999999999999,0.8399999999999999,0.8399999999999999,165.4160927511663,172.80858676207512,161.0,22.869457244873047,0.30329835414886475,0.0,0.0,0.025860393419861794,1.4784566164016724,3.1272623538970947,-15.883286476135254,0.019881486892700195,2.451568841934204,train,55b2d3f2fdf99b525bc839aa,q5
58.7696875,0.01879245787858963,0.022404130548238754,0.1488481507241198,0.49531914893617024,0.640289306640625,0.01380881480872631,0.27,51.94,0.8837889430669509,6.0,0.8383333333333338,1.3500000000000014,5.030000000000003,136.80521952749876,154.7939930689257,134.0,22.6368465423584,0.277455598115921,0.0,0.0,0.023361191153526306,1.4151887893676758,3.310249090194702,-15.255960464477539,0.018869934603571892,2.010221481323242,train,55b2d3f2fdf99b525bc839aa,q6
116.0765625,0.03192896768450737,0.036426179111003876,0.08227117461329382,0.42438604049978457,0.71466064453125,0.025252558290958405,2.86,103.86000000000001,0.8947542704841903,7.0,1.1357142857142855,2.1199999999999903,7.9499999999999975,108.54904494608893,121.317157712305,210.0,25.433706283569336,0.14131006598472595,0.0,0.0,0.01879553310573101,1.162459373474121,5.834761619567871,-30.46095848083496,0.04711499810218811,1.7757090330123901,train,55b74f71fdf99b6e0c49975b,q1
67.63975,0.0242378581315279,0.0305336844176054,0.08825809551529935,0.4970414201183432,0.575653076171875,0.018915826454758644,2.03,53.36,0.7888852339046196,6.0,1.6683333333333328,2.7299999999999986,10.009999999999996,89.59228855813333,113.56821589205397,101.0,24.809648513793945,0.14658072590827942,0.0,0.0,0.017989596351981163,1.2464319467544556,5.335909843444824,-29.90367317199707,0.05110614001750946,1.627941370010376,train,55b74f71fdf99b6e0c49975b,q2
86.6336875,0.029521219432353973,0.03302573412656784,0.08341737979912534,0.4093533487297921,0.598663330078125,0.023208359256386757,0.08,68.42,0.7897620657091389,13.0,1.2307692307692313,2.3599999999999994,16.000000000000007,135.0513909499697,171.00263080970475,195.0,25.433177947998047,0.1352926641702652,0.0,0.0,0.02003711834549904,1.2702672481536865,5.6138105392456055,-30.3769588470459,0.049834709614515305,1.9175233840942383,train,55b74f71fdf99b6e0c49975b,q3
101.84275,0.029582751914858818,0.03393460065126419,0.08791377387797233,0.424852652259332,0.61773681640625,0.023020030930638313,0.94,83.56,0.8204805938567056,12.0,1.225,2.0600000000000023,14.700000000000001,119.59614209160692,145.76352321685016,203.0,25.111465454101562,0.14019468426704407,0.0,0.0,0.017738090828061104,1.2396234273910522,5.600730895996094,-31.758981704711914,0.04917740449309349,1.915897011756897,train,55b74f71fdf99b6e0c49975b,q4
80.0391875,0.02845556102693081,0.032651808112859726,0.09088055372919182,0.4225,0.501251220703125,0.02233830839395523,1.2,70.21000000000001,0.8771953113592015,8.0,1.0287499999999992,1.3699999999999974,8.229999999999993,125.18867710894742,142.7147130038456,167.0,25.177772521972656,0.14864933490753174,0.0,0.0,0.01879880204796791,1.2585796117782593,5.711864471435547,-32.3825798034668,0.051524072885513306,1.9132174253463745,train,55b74f71fdf99b6e0c49975b,q5
90.23275,0.02977052330970764,0.035036809742450714,0.09323533669547414,0.4074279379157428,0.6636962890625,0.02326842211186886,2.13,80.82,0.8956836625282949,5.0,1.188000000000001,1.9399999999999977,5.940000000000005,114.37089083509036,127.69116555308094,172.0,24.950057983398438,0.16402506828308105,0.0,0.0,0.018059849739074707,1.3062410354614258,5.4694647789001465,-32.31690216064453,0.04979598894715309,2.0294997692108154,train,55b74f71fdf99b6e0c49975b,q6
35.1085625,0.0300959013402462,0.03136105835437775,0.16717461583377244,0.3190883190883191,0.652618408203125,0.022789517417550087,0.27,32.28,0.919433827574114,1.0,0.5600000000000005,0.5600000000000005,0.5600000000000005,174.31645058096584,189.5910780669145,102.0,31.235187530517578,0.32963716983795166,0.0,0.0,0.058189574629068375,1.845928430557251,0.4228914678096771,-3.844303607940674,0.08167804032564163,3.5388126373291016,train,55ca5305fdf99b498b73f29c,q1
30.72,0.02427615225315094,0.024470094591379166,0.16996291089459412,0.3469055374592834,0.67041015625,0.018162569031119347,0.0,27.1,0.8821614583333334,2.0,0.7699999999999987,0.7999999999999989,1.5399999999999974,156.25,177.12177121771217,80.0,32.15217208862305,0.33427709341049194,0.0,0.0,0.054319340735673904,1.992934226989746,0.8306936621665955,-3.3827168941497803,0.07787051796913147,3.2615785598754883,train,55ca5305fdf99b498b73f29c,q2
44.0250625,0.03178481012582779,0.033684227615594864,0.1966993185689949,0.2909090909090909,0.634674072265625,0.023878663778305054,0.11,40.12,0.9112991037775358,3.0,0.6133333333333338,0.6400000000000006,1.8400000000000016,164.90606912823804,180.95712861415754,121.0,32.93497085571289,0.35515376925468445,0.0,0.0,0.05585135519504547,1.9524686336517334,0.4161680340766907,-3.0502889156341553,0.07643574476242065,3.6396725177764893,train,55ca5305fdf99b498b73f29c,q3
45.62725,0.030669141560792923,0.030225524678826332,0.1707014047271706,0.30372807017543857,0.625457763671875,0.023356858640909195,0.0,41.16,0.9020924995479674,3.0,0.8000000000000007,0.8800000000000008,2.400000000000002,176.21048824989455,195.33527696793004,134.0,32.0059814453125,0.3265358507633209,0.0,0.0,0.05730346590280533,1.9126330614089966,1.0935757160186768,-3.430960178375244,0.07469896972179413,3.6004390716552734,train,55ca5305fdf99b498b73f29c,q4
64.5746875,0.021899981424212456,0.032599207013845444,0.14770894914217467,0.512006196746708,0.737213134765625,0.016463853418827057,0.0,36.36,0.5630689269692556,3.0,0.6066666666666665,0.7400000000000002,1.8199999999999994,112.42795406481837,199.66996699669969,121.0,31.815765380859375,0.37990179657936096,0.0,0.0,0.043067775666713715,1.823451280593872,1.3229179382324219,-3.6557657718658447,0.07346243411302567,2.8522708415985107,train,55ca5305fdf99b498b73f29c,q5
51.3393125,0.034223008900880814,0.03342103958129883,0.1765802967515108,0.2651072124756335,0.662261962890625,0.025808747857809067,0.08,46.919999999999995,0.9139195231724226,0.0,0.0,0.0,0.0,186.99120678719646,204.60358056265986,160.0,32.95408630371094,0.33937087655067444,0.0,0.0,0.05459989607334137,1.949286937713623,0.4796662926673889,-1.741883397102356,0.07600302994251251,3.803393840789795,train,55ca5305fdf99b498b73f29c,q6
61.3935625,0.018105244264006615,0.022926270961761475,0.2149718618420517,0.5264873675631622,0.548004150390625,0.012783532030880451,2.1,51.61999999999999,0.8408047667864198,3.0,1.493333333333334,1.8200000000000003,4.480000000000002,129.00375344727715,153.42890352576524,132.0,37.816341400146484,0.3010556697845459,0.0,0.0,0.06545577198266983,2.619292974472046,0.21094974875450134,-0.03141343593597412,0.06346257776021957,2.755584716796875,train,56588a127d69570012dfe00a,q1
62.7635625,0.016416940838098526,0.023587597534060478,0.21322205581269368,0.5721115537848606,0.6402587890625,0.011611990630626678,1.46,51.96,0.827868876945919,7.0,1.0885714285714283,1.5599999999999952,7.619999999999997,120.452053689591,145.49653579676675,126.0,35.31449508666992,0.3026261627674103,0.0,0.0,0.057356055825948715,2.4049301147460938,1.0110732316970825,-2.200911283493042,0.0693090558052063,2.5518343448638916,train,56588a127d69570012dfe00a,q2
68.0345,0.017581459134817123,0.021909505128860474,0.20587643573888592,0.5191176470588236,0.61309814453125,0.012262450531125069,1.55,58.14000000000001,0.8545664332066821,4.0,1.6399999999999997,3.5600000000000023,6.559999999999999,143.75059712351822,168.2146542827657,163.0,38.25812530517578,0.30708661675453186,0.0,0.0,0.060484278947114944,2.7385597229003906,0.29491060972213745,-0.1706930696964264,0.06357692927122116,3.060173511505127,train,56588a127d69570012dfe00a,q3
66.943125,0.019344184547662735,0.02553112618625164,0.19416033588245235,0.5171898355754858,0.690093994140625,0.013572084717452526,1.17,54.10000000000001,0.8081487083251643,8.0,1.1724999999999999,1.9600000000000009,9.379999999999999,127.27221802089461,157.4861367837338,142.0,36.832664489746094,0.3027041554450989,0.0,0.0,0.06629902869462967,2.6626343727111816,0.28940320014953613,-0.5330163240432739,0.06326259672641754,2.6614832878112793,train,56588a127d69570012dfe00a,q4
64.6675625,0.020114388316869736,0.02543579787015915,0.2075327637530444,0.48105181747873166,0.661041259765625,0.01418996974825859,2.64,54.47,0.842307919059111,6.0,1.093333333333334,1.5099999999999998,6.560000000000004,154.94630712267838,183.95447035065175,167.0,36.149234771728516,0.30669426918029785,0.0,0.0,0.05920146033167839,2.3974626064300537,0.9344807863235474,-1.241799235343933,0.06506487727165222,3.1424150466918945,train,56588a127d69570012dfe00a,q5
63.0421875,0.018180470913648605,0.023555876687169075,0.20923509478781052,0.5277777777777778,0.63739013671875,0.012989556416869164,1.49,50.78000000000001,0.8054923538305204,8.0,1.197499999999999,2.759999999999998,9.579999999999991,141.80979998512902,176.05356439543124,149.0,35.819576263427734,0.31600096821784973,0.0,0.0,0.058998480439186096,2.4580459594726562,0.9436630010604858,-1.5949712991714478,0.06397804617881775,2.8104159832000732,train,56588a127d69570012dfe00a,q6
52.662875,0.01276321616023779,0.018820660188794136,0.11859412180084382,0.6552706552706553,0.29119873046875,0.009775737300515175,2.93,32.78,0.6224498757426365,9.0,1.8499999999999994,4.270000000000003,16.649999999999995,93.4244474879125,150.091519219036,82.0,23.339763641357422,0.14108191430568695,0.0,0.0,0.02459709905087948,1.5431042909622192,3.717088222503662,-20.892715454101562,0.06005827710032463,1.749049425125122,train,5694e7b5e0c800000b5a3841,q1
40.9368125,0.06827840209007263,0.08366229385137558,0.08491911302191796,0.4278728606356968,0.7916259765625,0.05246740207076073,0.14,26.060000000000006,0.6365908435103491,4.0,1.8074999999999994,4.07,7.229999999999998,80.61204081289914,126.63085188027625,55.0,23.277183532714844,0.20277415215969086,0.0,0.0,0.022875666618347168,1.3902645111083984,3.7408230304718018,-21.634632110595703,0.04856066405773163,1.7861512899398804,train,5694e7b5e0c800000b5a3841,q2
61.3006875,0.0034808521158993244,0.006534579675644636,0.10569937092811044,0.9086460032626428,0.162841796875,0.0026764606591314077,1.33,42.94,0.7004815402763631,9.0,1.5644444444444445,3.67,14.08,92.00549341310405,131.3460642757336,94.0,23.289785385131836,0.21725092828273773,0.0,0.0,0.0222624521702528,1.321386456489563,3.9623734951019287,-20.767610549926758,0.07718195021152496,1.6982364654541016,train,5694e7b5e0c800000b5a3841,q3
62.902875,0.07309864461421967,0.08867575973272324,0.09706640700684091,0.4205087440381558,0.722137451171875,0.05626000091433525,0.02,50.04,0.7955121288176414,5.0,1.972,4.039999999999999,9.86,101.10825618065947,127.09832134292566,106.0,23.6723690032959,0.2538112699985504,0.0,0.0,0.022422587499022484,1.3302465677261353,4.0680670738220215,-20.23231315612793,0.04439857229590416,1.559516191482544,train,5694e7b5e0c800000b5a3841,q4
74.6289375,0.0054968842305243015,0.010392223484814167,0.09682495548807349,0.8445040214477212,0.29608154296875,0.00410532345995307,0.66,48.17999999999999,0.6455940766944456,14.0,1.7621428571428568,3.6600000000000037,24.669999999999995,98.08527690749985,151.93026151930263,122.0,23.735889434814453,0.24438408017158508,0.0,0.0,0.01954476721584797,1.4097741842269897,3.9333574771881104,-20.086252212524414,0.06788195669651031,1.5295854806900024,train,5694e7b5e0c800000b5a3841,q5
